,Unnamed: 0,Nombre,URL Imagen,URL Imagen Pacto,Distrito,Partido,Pacto,Resumen,Links,Facebook,Instagram,Twitter,Imagen Github,Imagen Partido Github
899,899,AndrÉs Norberto Cruz Carrasco,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 20,Independiente,Lista del Apruebo,Aún AndrÉs Norberto Cruz Carrasco no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/AndrÉs Norberto Cruz Carrasco.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
900,900,Antonio Rodolfo Mena Velasquez,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 20,Independiente,Independientes Del Bio Bio Por Una Nueva Constitución,Aún Antonio Rodolfo Mena Velasquez no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Antonio Rodolfo Mena Velasquez.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
901,901,Bastian Esteban Labbe Salazar,https://quienesson.cl/assets/images/candidatos/1613602845.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 20,Independiente,Asamblea Popular Constituyente,,Estamos actualizando la información,https://www.facebook.com/bastianlabbed20,https://www.instagram.com/bastianlabbed20/,https://twitter.com/bastianlabbed20,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Bastian Esteban Labbe Salazar.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
902,902,Carla Lara Gallardo,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610860290.png,Distrito 20,Partido Ecologista Verde,Partido Ecologista Verde,Aún Carla Lara Gallardo no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Carla Lara Gallardo.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido Ecologista Verde.png
903,903,Carlos Antonio Lopez Odgers,https://quienesson.cl/assets/images/candidatos/1612469804.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610861001.png,Distrito 20,Partido Igualdad,Apruebo Dignidad,,Estamos actualizando la información,https://www.facebook.com/carloslopezconstituyenteD20,https://www.instagram.com/carloslopezodg/,https://twitter.com/ecocomunas,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Carlos Antonio Lopez Odgers.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido Igualdad.png
904,904,Carlos Rodrigo Concha Escandon,https://quienesson.cl/assets/images/candidatos/1611111849.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 20,Independiente,La Lista Del Pueblo,,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Carlos Rodrigo Concha Escandon.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
905,905,Claudia Andrea Pavez Souper,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 20,Independiente,Vamos Por Chile,Aún Claudia Andrea Pavez Souper no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Claudia Andrea Pavez Souper.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
906,906,Daniela Ester Guzman Huenchuleo,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 20,Independiente,Asamblea Popular Constituyente,Aún Daniela Ester Guzman Huenchuleo no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Daniela Ester Guzman Huenchuleo.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
907,907,Diego Alberto Ferrada Segovia,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1611884220.png,Distrito 20,Partido Unión Patriótica,Partido Unión Patriotica,Aún Diego Alberto Ferrada Segovia no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Diego Alberto Ferrada Segovia.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido Unión Patriótica.png
908,908,Eduardo Felipe Pacheco Pacheco,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 20,Independiente,Apruebo Dignidad,Aún Eduardo Felipe Pacheco Pacheco no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Eduardo Felipe Pacheco Pacheco.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
909,909,Elias Abraham Ramos Munoz,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610862189.png,Distrito 20,Unión Demócrata Independiente,Vamos Por Chile,Aún Elias Abraham Ramos Munoz no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Elias Abraham Ramos Munoz.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Unión Demócrata Independiente.png
910,910,Elizabeth Mujica Zepeda,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610860290.png,Distrito 20,Partido Ecologista Verde,Partido Ecologista Verde,Aún Elizabeth Mujica Zepeda no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Elizabeth Mujica Zepeda.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido Ecologista Verde.png
911,911,Fabiola Troncoso Alvarado,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610862344.png,Distrito 20,Democracia Cristiana,Lista del Apruebo,Aún Fabiola Troncoso Alvarado no nos entrega información sobre su candidatura.,Estamos actualizando la información,https://www.facebook.com/fabiolatroncoso,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Fabiola Troncoso Alvarado.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Democracia Cristiana.png
912,912,Fernando Enrique Daza Mardones,https://quienesson.cl/assets/images/candidatos/1611111846.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 20,Independiente,La Lista Del Pueblo,,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Fernando Enrique Daza Mardones.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
913,913,Fernando Sepulveda BriceÑo,https://quienesson.cl/assets/images/candidatos/1613088165.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610860290.png,Distrito 20,Partido Ecologista Verde,Partido Ecologista Verde,Aún Fernando Sepulveda BriceÑo no nos entrega información sobre su candidatura.,Estamos actualizando la información,https://www.facebook.com/fernandoconstituyente2020,https://www.instagram.com/fernandoconstituyente/,https://twitter.com/fdo_sepulveda,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Fernando Sepulveda BriceÑo.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido Ecologista Verde.png
914,914,Francisco Vera Aguilera,https://quienesson.cl/assets/images/candidatos/1613087220.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610860290.png,Distrito 20,Partido Ecologista Verde,Partido Ecologista Verde,Aún Francisco Vera Aguilera no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,https://www.instagram.com/franciscovera.constituyente/,https://twitter.com/PanchoTrova,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Francisco Vera Aguilera.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido Ecologista Verde.png
915,915,Guido Lillo VelÁsquez,https://quienesson.cl/assets/images/candidatos/1612664084.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 20,Independiente,Lista del Apruebo,,Estamos actualizando la información,https://www.facebook.com/guidovelasquezcc,https://www.instagram.com/guidoconstituyente/,https://twitter.com/guidoconstituye,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Guido Lillo VelÁsquez.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
916,916,Hernan Mauricio Cortes Bernal,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857274.png,Distrito 20,Federación Regionalista Verde Social,Apruebo Dignidad,Aún Hernan Mauricio Cortes Bernal no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Hernan Mauricio Cortes Bernal.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Federación Regionalista Verde Social.png
917,917,Javier Edmundo Del Rio Richter,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 20,Independiente,Asamblea Popular Constituyente,Aún Javier Edmundo Del Rio Richter no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Javier Edmundo Del Rio Richter.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
918,918,Javier Guerrero Pellerano,https://quienesson.cl/assets/images/candidatos/1613088138.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610860290.png,Distrito 20,Partido Ecologista Verde,Partido Ecologista Verde,Aún Javier Guerrero Pellerano no nos entrega información sobre su candidatura.,Estamos actualizando la información,https://www.facebook.com/GuerreroEcologista,https://www.instagram.com/guerrero_ecologista/,https://twitter.com/Eco_GuerreroCl,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Javier Guerrero Pellerano.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido Ecologista Verde.png
919,919,Jorge Seron Ferre,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 20,Independiente,Vamos Por Chile,Aún Jorge Seron Ferre no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Jorge Seron Ferre.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
920,920,Jose Cisternas Tapia,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 20,Independiente,Candidatura Independiente,Aún Jose Cisternas Tapia no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Jose Cisternas Tapia.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
921,921,Lidia Isabel Espinoza Sanhueza,https://quienesson.cl/assets/images/candidatos/1611111844.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 20,Independiente,La Lista Del Pueblo,,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Lidia Isabel Espinoza Sanhueza.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
922,922,Lorena Carmen Lobos Castro,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 20,Independiente,Lista del Apruebo,Aún Lorena Carmen Lobos Castro no nos entrega información sobre su candidatura.,Estamos actualizando la información,https://www.facebook.com/lorenalobosporlaconstituyente/,Sin instagram,https://twitter.com/LorenaLobosCast,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Lorena Carmen Lobos Castro.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
923,923,Luciano Ernesto Silva Mora,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610862157.png,Distrito 20,Renovación Nacional,Vamos Por Chile,Aún Luciano Ernesto Silva Mora no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Luciano Ernesto Silva Mora.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Renovación Nacional.png
924,924,Luis Ignacio Perez Diaz,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 20,Independiente,Asamblea Popular Constituyente,Aún Luis Ignacio Perez Diaz no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Luis Ignacio Perez Diaz.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
925,925,Maria Angelica Fuentes Fuentealba,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610861545.png,Distrito 20,Partido por la Democracia,Lista del Apruebo,Aún Maria Angelica Fuentes Fuentealba no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Maria Angelica Fuentes Fuentealba.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido por la Democracia.png
926,926,Maria Candelaria Acevedo Saez,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610859999.png,Distrito 20,Partido Comunista de Chile,Apruebo Dignidad,Aún Maria Candelaria Acevedo Saez no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Maria Candelaria Acevedo Saez.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido Comunista de Chile.png
927,927,Maria Consuelo Molina Rodriguez,https://quienesson.cl/assets/images/candidatos/1611111619.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 20,Independiente,La Lista Del Pueblo,,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Maria Consuelo Molina Rodriguez.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
928,928,Maria Jose Gormaz Aravena,https://quienesson.cl/assets/images/candidatos/1613088110.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610860290.png,Distrito 20,Partido Ecologista Verde,Partido Ecologista Verde,Aún Maria Jose Gormaz Aravena no nos entrega información sobre su candidatura.,Estamos actualizando la información,https://www.facebook.com/majogormaz/,https://www.instagram.com/majogormaz/,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Maria Jose Gormaz Aravena.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido Ecologista Verde.png
929,929,Maria Millaray Saez Espinoza,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 20,Independiente,Apruebo Dignidad,Aún Maria Millaray Saez Espinoza no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Maria Millaray Saez Espinoza.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
